# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = noname_3.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-22.7585,0.912425,0.240333,4,15,0,28.1351,-0.48264,6.94083,9.1976,2.83689,-2.05352,9.19383,-1.20798,-1.11252,18.0441,11.5472,-4.41261,-3.35481,-3.69328,-3.33672,-3.11643,-3.33527,-3.22153,-3.80963,-8.08239,-4.03288,-9.11932,31.8652,-0.678503,-15.9655,24.8527,8.18162
-24.503,1,0.240333,4,15,0,26.759,8.65672,10.337,14.3077,5.44664,-0.93886,5.6578,-6.54487,11.2325,-0.136057,13.5266,-4.04361,-3.25412,-3.69982,-3.32428,-3.30595,-3.7495,-4.86611,-3.81291,-2.02078,14.3712,-6.64267,-9.07851,-3.86549,8.80529,-0.0530169,0.546957
-21.6764,0.992312,0.240333,4,15,0,27.5938,4.46502,6.57622,10.6304,15.9233,3.63718,7.00362,10.8627,7.4755,16.3707,12.2839,-4.29744,-3.53542,-3.77757,-3.31683,-3.98483,-3.49011,-3.2348,-3.80943,-13.6956,35.1431,14.0736,7.22937,2.52647,18.4995,12.6406,15.9248
-24.0272,0.989581,0.240333,4,15,0,26.5502,10.3202,9.3812,7.46705,18.793,1.8481,12.3418,3.72963,7.97782,13.2999,-3.0802,-4.56388,-3.80396,-3.73743,-3.43474,-3.25425,-3.51803,-3.33198,-4.16026,-25.16,13.0178,11.439,26.8733,7.09689,25.5071,9.26002,-19.7969
-23.2782,0.99885,0.240333,4,15,0,27.546,1.41951,11.4324,22.1111,9.92856,-6.74487,12.478,7.94485,0.689113,13.4907,2.19803,-3.70405,-3.24012,-3.71892,-3.44084,-3.61005,-3.31723,-3.32319,-3.95758,21.7203,9.63036,-2.91832,7.16312,24.1839,-0.2281,17.5939,1.05235
-21.9746,0.986877,0.240333,4,15,0,25.7668,7.5777,6.0114,8.45046,2.93863,-3.56587,15.0367,12.7271,1.37775,11.9023,0.805385,-4.47629,-3.34961,-3.69215,-3.58373,-4.27934,-3.31742,-3.40743,-4.0027,0.813407,14.0149,-8.17356,5.19399,13.5069,-4.11818,8.92791,19.6542
-26.5164,0.942979,0.240333,4,15,0,29.6486,11.1356,10.9136,7.76586,4.27971,-3.56193,17.872,8.69722,-2.7929,17.148,-2.52924,-4.53681,-3.29073,-3.69214,-3.80527,-3.69663,-3.37628,-3.22515,-4.13508,-0.173669,-7.42485,-26.72,6.32544,1.70564,-13.4587,21.6983,14.0815
-26.234,0.9287,0.240333,4,31,0,31.7264,-2.13755,11.5699,13.9512,9.05776,8.30339,15.3767,-3.19855,-6.43172,17.7536,16.7907,-4.06559,-3.22712,-3.94107,-3.60679,-3.146,-3.54506,-3.22183,-3.84473,27.7434,13.54,24.4232,24.9573,-10.2141,4.088,47.3832,-13.4541
-24.9556,0.989692,0.240333,4,31,0,33.595,-0.668355,12.2572,11.2221,6.81777,6.77826,14.0683,-1.74386,-1.15695,14.3006,22.8637,-4.25254,-3.22851,-3.87827,-3.52328,-3.11958,-3.33606,-3.28995,-3.99144,-4.6801,11.6333,17.1385,30.9283,-5.78758,-2.08049,20.7233,-10.414
-23.1578,0.802246,0.240333,4,31,0,28.7444,5.47182,9.00041,11.5768,0.66064,8.77767,9.50882,-11.7076,4.94045,8.56292,17.4247,-4.22637,-3.49085,-3.96245,-3.34284,-3.8239,-3.381,-3.66682,-3.85472,16.8893,12.0142,38.8562,-5.79474,-12.725,25.9932,32.0553,31.1918
-23.4707,0.955664,0.240333,4,31,0,29.885,4.91815,7.32536,16.1818,14.6401,11.2049,4.6932,11.7631,-3.02735,18.4794,13.6266,-3.93737,-3.44198,-4.08563,-3.33882,-4.12169,-3.38386,-3.22267,-3.81339,25.9921,1.60259,2.6087,1.16497,14.8092,-9.18562,34.3142,19.5157
-24.7066,0.960162,0.240333,4,31,0,29.2581,7.47932,9.60735,13.3385,13.0683,-6.1997,1.15201,9.6953,-9.27945,3.56328,9.71696,-4.10468,-3.34996,-3.71152,-3.45815,-3.82227,-3.75347,-4.26362,-3.81735,12.2559,18.3642,-20.3565,-11.589,2.27926,8.74881,-1.42468,22.2054
-21.5671,0.998518,0.240333,4,15,0,26.3046,5.39853,6.37874,15.7104,9.95549,-7.55167,4.62861,7.32332,-5.35338,5.76208,3.09223,-3.96262,-3.24064,-3.73199,-3.34007,-3.5438,-3.48363,-3.97036,-3.93176,-14.7267,21.2291,38.5699,10.7041,21.1472,12.1633,16.1967,-0.912792
-21.6917,0.930867,0.240333,4,15,0,26.2545,5.73815,8.32809,14.6579,12.6307,-6.67074,4.07397,7.44933,-5.23991,7.07328,3.36541,-4.02257,-3.32874,-3.71784,-3.35221,-3.55685,-3.47773,-3.81849,-3.92437,-3.07783,17.8282,-11.6404,15.8271,16.0631,-3.70995,-12.4914,10.8394
-27.0128,0.994055,0.240333,4,15,0,30.117,-2.71516,9.13946,-5.3309,-0.698148,19.3045,1.60031,-12.2857,-3.32555,8.50259,-0.637569,-6.09576,-3.59981,-4.66319,-3.43732,-3.90238,-3.39415,-3.67253,-4.05577,-5.52557,-14.8597,34.342,26.5699,-16.1128,-1.42721,18.0483,3.19671
-28.5113,0.996991,0.240333,5,31,0,33.9996,12.841,8.86453,29.2653,17.9072,-2.50709,12.7023,20.203,15.0364,15.0821,20.3832,-3.63055,-3.71229,-3.692,-3.4512,-5.89127,-4.13096,-3.26409,-3.91776,59.9018,14.3984,-10.7812,14.0317,15.863,2.00935,13.7087,27.7497
-23.6773,0.95763,0.240333,5,31,0,33.2194,4.47581,8.71916,11.1446,13.284,-0.423879,10.3596,-13.4765,9.80122,8.88632,13.7649,-4.25834,-3.36112,-3.70449,-3.36347,-4.07704,-3.63692,-3.63682,-3.81412,20.4449,16.8625,-7.0705,-0.927831,4.69941,22.0197,20.2918,18.9854
-20.9535,0.984729,0.240333,4,31,0,27.4207,2.16008,7.10464,11.0557,-6.14025,8.60919,2.68468,6.20689,1.63894,13.4645,-0.543091,-4.26501,-4.22126,-3.95476,-3.39378,-3.43678,-3.31852,-3.32438,-4.0521,-18.2209,15.9347,-22.8399,10.3991,-1.21539,6.88481,16.0895,9.12152
-19.8278,0.977031,0.240333,4,15,0,25.2111,4.40596,6.46443,3.14978,15.3697,1.49819,7.15774,2.82432,4.61871,1.26799,9.89923,-4.99929,-3.49308,-3.73105,-3.31694,-3.20644,-3.37095,-4.62132,-3.81612,28.3977,23.7008,-14.1408,9.10055,-2.16354,12.3802,10.6036,16.897
-25.7966,0.969203,0.240333,5,31,0,32.2974,-1.45406,7.90567,-5.94548,-2.36225,-2.37933,2.56682,-1.94608,11.8983,19.6016,-8.58466,-6.18765,-3.7584,-3.69228,-3.39804,-3.12169,-3.80763,-3.23435,-4.46321,2.18485,5.5657,-35.7388,13.6355,-3.56986,12.3494,26.1178,13.0967
-19.446,0.984407,0.240333,4,15,0,28.0673,2.49448,4.98567,12.9328,4.73772,6.22441,6.79561,0.323201,-0.706431,-0.838205,10.8151,-4.13148,-3.27474,-3.85772,-3.31701,-3.12697,-3.32887,-4.99591,-3.81148,17.8051,6.0866,-5.71026,8.83958,8.57555,13.4651,2.19381,-22.9471
-18.4446,0.848968,0.240333,4,15,0,22.7914,4.24025,5.2795,8.88797,10.8656,1.49484,7.12215,-2.81775,-1.45321,0.808577,6.3394,-4.4387,-3.26258,-3.73099,-3.3169,-3.13656,-3.3417,-4.69925,-3.85876,18.3944,-7.01992,-32.7732,15.5487,-12.2518,4.17026,3.54447,-28.8962
-24.4562,0.909941,0.240333,4,15,0,27.6028,5.234,12.0403,5.02742,-5.57381,4.26835,12.9239,-1.7004,5.14889,23.5589,9.31591,-4.79974,-4.14277,-3.79471,-3.46184,-3.11919,-3.38796,-3.37603,-3.82043,-12.5627,3.28099,-2.33961,-1.13438,14.4271,8.1965,35.1806,17.426
-24.3124,0.986628,0.240333,3,15,0,26.1559,5.51689,6.59436,7.99588,-6.22509,2.74523,12.8996,-3.27165,5.94491,22.9202,11.3014,-4.51624,-4.23329,-3.756,-3.46066,-3.14802,-3.41788,-3.34257,-3.81006,-6.7351,4.56509,23.3918,22.8931,-6.73062,-4.55951,9.98155,16.8576
-21.7658,0.9996,0.240333,4,15,0,28.8474,5.28472,7.01545,23.0015,0.62486,1.9305,8.72174,12.758,3.71115,7.99219,7.61333,-3.68251,-3.49349,-3.73901,-3.32908,-4.28458,-3.34721,-3.72231,-3.83901,-7.46342,-12.9759,-14.8859,13.3274,23.7269,10.4675,2.55422,28.8819
-19.2364,0.932714,0.240333,4,15,0,23.9279,5.0814,6.88751,21.1561,5.17033,2.14688,8.99458,1.83983,5.36754,11.5905,5.42847,-3.73107,-3.26156,-3.74327,-3.33327,-3.16594,-3.39566,-3.42693,-3.87595,7.69973,2.08391,-26.5834,3.21572,-3.71496,5.52164,11.0135,7.58428
-13.4567,0.9725,0.240333,4,15,0,24.7379,4.72853,2.97894,4.68708,5.89776,5.70491,9.63826,6.15926,7.23872,4.63576,6.99468,-4.83475,-3.24362,-3.83953,-3.3456,-3.43255,-3.47767,-4.11454,-3.84797,18.5593,5.36176,11.3448,-1.62208,2.54725,-3.84178,-2.03333,3.35727
-16.3633,0.918976,0.240333,2,3,0,17.4142,6.65818,2.23514,0.59482,5.13026,4.62673,10.5608,8.21871,6.58586,5.3748,6.15465,-5.29598,-3.2627,-3.80513,-3.36923,-3.64076,-3.44577,-4.0185,-3.86204,11.0983,9.88223,-12.3897,19.5153,17.0678,9.38602,21.6806,25.9153
-15.0377,0.958116,0.240333,4,19,0,20.9348,4.74924,2.34975,8.95193,5.25019,2.75558,-1.03877,1.26271,3.79926,5.07098,4.18252,-4.43328,-3.25933,-3.75623,-3.58387,-3.14777,-3.34921,-4.05732,-3.90362,22.5393,0.646522,7.80086,-2.45817,8.35358,14.2047,2.45007,3.93286
-14.8518,1,0.240333,3,7,0,18.3383,2.93686,2.95898,-2.40991,3.03131,0.466678,6.29721,4.70413,3.50098,1.86912,2.32889,-5.68202,-3.34496,-3.715,-3.31887,-3.31701,-3.34268,-4.52255,-3.95365,13.0961,5.70735,-16.8863,17.425,4.13982,-1.52492,12.5219,-8.32714
-23.273,0.622198,0.240333,4,15,0,26.4296,-1.55909,11.5079,15.0927,-2.50669,6.87692,-3.3053,2.01461,-3.67774,5.41657,3.91104,-3.99721,-3.77348,-3.88206,-3.75567,-3.17226,-3.40725,-4.01324,-3.91028,5.23845,11.1922,31.8303,-8.23327,0.499364,-30.2047,-5.13411,22.4764
-22.2062,0.928963,0.240333,4,15,0,28.6145,5.3519,3.67232,-2.54947,13.2155,1.57797,6.75939,5.3596,10.6953,10.3828,12.1453,-5.70092,-3.35753,-3.73246,-3.31707,-3.36582,-3.70526,-3.51163,-3.80934,17.701,38.2705,6.54681,-1.71059,11.9345,21.991,5.70307,-0.612717
-17.5739,0.64047,0.240333,4,31,0,25.0276,2.56755,3.75888,11.0776,6.75487,0.23211,-3.2031,-0.103942,5.61849,4.78445,5.41328,-4.26336,-3.22928,-3.71193,-3.74701,-3.12112,-3.40498,-4.09478,-3.87626,-11.9882,16.3485,-0.823727,-8.71678,-6.2933,6.60312,22.9949,-28.0822
-17.3536,1,0.240333,4,15,0,21.5921,2.25191,4.30867,1.53145,1.98057,7.90486,10.6878,3.96558,-0.173249,6.14319,2.25684,-5.18384,-3.40269,-3.92379,-3.37303,-3.26837,-3.32252,-3.92444,-3.95581,12.2751,10.6051,-4.81075,-3.45321,-2.40695,-6.95404,14.9375,-15.8991
-12.1744,0.837228,0.240333,3,7,0,18.7326,3.03748,2.19505,7.5597,4.34884,2.17285,4.20607,2.03842,3.95973,4.18654,-0.22409,-4.55545,-3.28818,-3.74379,-3.34909,-3.17315,-3.35303,-4.17558,-4.03991,3.07174,-16.9248,-1.76415,-13.7643,6.64053,22.0197,0.00136519,-28.2485
-19.67,0.262144,0.240333,4,19,0,25.3729,15.2474,3.38477,10.0723,12.7783,13.5627,12.7471,11.7262,13.0525,13.6207,17.2258,-4.34122,-3.33568,-4.22731,-3.45332,-4.11589,-3.91709,-3.31742,-3.85145,22.4644,5.26287,8.54484,31.15,23.1376,22.3268,-9.01644,11.5033
-13.6109,0.925511,0.240333,3,7,0,20.306,12.383,2.36641,12.4132,14.022,11.4984,11.9451,11.6937,12.856,15.6594,13.5668,-4.16687,-3.40284,-4.10208,-3.41788,-4.11079,-3.89768,-3.24892,-3.8131,34.0519,12.4808,6.66714,15.5357,12.0768,16.311,-11.3471,48.45
-14.7549,0.362959,0.240333,2,7,0,17.7659,13.3133,1.63792,11.3704,15.1381,11.146,11.9181,12.5486,14.8252,15.8832,12.9956,-4.24153,-3.47629,-4.08236,-3.41678,-4.24927,-4.10666,-3.24393,-3.81084,5.49255,2.9316,19.1382,18.7659,26.2613,3.36285,11.7297,34.479
-12.4575,0.749406,0.240333,3,9,0,19.4311,9.42228,2.20485,12.1432,12.5074,10.5338,8.49752,9.57458,10.2509,8.19056,10.921,-4.18574,-3.32311,-4.04927,-3.3261,-3.80642,-3.67046,-3.70265,-3.81111,2.88643,18.9635,2.21945,11.2362,16.2947,38.4107,12.0929,14.5829
-12.4251,0.285714,0.240333,3,7,0,16.3125,10.3895,1.15669,9.36989,10.2947,10.1752,13.0096,10.6112,10.8828,9.79331,7.51448,-4.39828,-3.24785,-4.03056,-3.46607,-3.94838,-3.72043,-3.55827,-3.84036,-21.1507,-2.21673,30.1233,7.29903,19.929,-9.90579,23.9258,11.257
-10.9041,0.108711,0.240333,2,3,0,17.1731,11.0279,1.58361,10.1265,11.1915,9.35328,11.425,8.81749,9.47275,9.77349,9.89982,-4.33691,-3.27245,-3.98958,-3.39774,-3.71112,-3.61348,-3.5599,-3.81612,-7.38009,-12.8509,6.54593,14.6403,-18.2854,10.0612,-7.24545,-10.2092
-10.1056,0.431614,0.240333,3,7,0,13.0473,9.75728,1.53606,10.7095,11.5582,10.8753,9.90597,9.11908,12.0767,10.6515,9.94971,-4.29134,-3.28483,-4.06755,-3.35173,-3.74824,-3.82384,-3.49153,-3.8158,5.28774,24.3008,2.39468,5.53909,20.1233,22.2237,10.0636,-12.6472
-10.1056,0.00393473,0.240333,3,7,0,16.2892,9.75728,1.53606,10.7095,11.5582,10.8753,9.90597,9.11908,12.0767,10.6515,9.94971,-4.29134,-3.28483,-4.06755,-3.35173,-3.74824,-3.82384,-3.49153,-3.8158,-5.36389,17.9427,-0.775561,15.3772,20.6095,8.80479,4.95787,-5.06099
-10.2248,0.675768,0.240333,2,3,0,14.1309,10.3659,1.64305,11.4612,11.3598,11.1622,9.93008,8.0834,8.92424,10.9731,11.8613,-4.23483,-3.27797,-4.08326,-3.35231,-3.62547,-3.57631,-3.46841,-3.80934,11.7641,-0.390014,-2.79951,0.588159,7.43106,16.4824,10.6865,42.2759
-11.9533,0.115116,0.240333,2,3,0,18.7492,9.92098,2.25367,11.4915,8.69314,11.6846,10.7407,10.2239,10.6848,12.7093,11.0384,-4.23261,-3.22393,-4.11269,-3.37465,-3.89379,-3.70441,-3.36148,-3.81074,18.1165,21.6008,-24.8257,5.03853,22.8441,13.2112,15.6229,9.82786
-14.3797,0.546266,0.240333,3,7,0,16.9331,10.2316,2.0615,8.37816,11.6466,9.95843,6.76316,9.95978,11.2863,14.3951,8.60753,-4.48258,-3.28801,-4.0195,-3.31707,-3.85762,-3.75406,-3.2865,-3.82707,15.112,12.9996,9.81212,22.7168,4.21706,15.9518,-3.40673,36.8934
-15.5652,0.473783,0.240333,4,31,0,23.9441,2.32238,2.79472,0.627202,2.99303,2.32537,4.7657,-1.97991,-1.81351,7.64966,-0.758816,-5.29203,-3.34687,-3.74692,-3.33746,-3.12209,-3.34954,-3.75717,-4.06053,1.78733,4.85511,-0.584843,-10.2461,-11.9102,1.96735,-9.31854,0.793196
-15.6205,0.937662,0.240333,3,7,0,19.3632,0.239525,3.76973,3.13893,-0.178514,-4.15122,3.55107,3.41068,-1.56593,2.1884,4.60552,-5.00048,-3.55596,-3.69412,-3.36599,-3.23625,-3.34404,-4.47156,-3.89369,13.5577,-12.3488,1.6006,-3.2159,9.96788,-0.51626,13.2581,2.521
-14.2105,0.979896,0.240333,4,23,0,17.483,7.91488,3.34453,11.2956,4.97788,3.98322,7.42413,5.63249,5.35563,11.1866,6.15895,-4.24707,-3.26719,-3.78677,-3.31758,-3.38771,-3.39523,-3.45364,-3.86196,-3.47792,14.5996,-0.317479,15.669,4.39483,9.97196,1.66891,8.07023
-13.8238,0.965013,0.240333,3,7,0,17.7357,4.96967,1.65354,2.45477,6.86299,7.31104,8.61173,5.56874,5.5824,2.91226,3.72141,-5.07712,-3.22799,-3.89918,-3.32757,-3.38251,-3.4036,-4.35972,-3.91507,-22.7057,7.50791,8.71555,17.499,24.8574,2.40122,7.73602,5.25046
-12.2214,0.336674,0.240333,2,3,0,18.8917,6.17346,2.16355,5.9371,5.37002,5.44273,7.11978,5.8615,5.75051,2.13048,3.32385,-4.7087,-3.25611,-3.83075,-3.31689,-3.40678,-3.41009,-4.48073,-3.92548,0.369153,11.3474,21.7361,5.61514,-0.294506,3.87059,5.87448,-5.58438
-10.9702,0.789063,0.240333,3,7,0,14.6672,5.02543,1.85005,5.75532,9.25818,6.03338,4.9247,3.56273,5.89632,5.38487,6.66173,-4.7266,-3.22944,-3.85091,-3.33463,-3.24467,-3.4159,-4.01723,-3.85329,26.2512,19.7289,-0.998326,28.0217,11.4564,24.7999,-3.20202,-12.2322
-14.3657,0.445914,0.240333,3,15,0,17.2278,8.24606,3.34739,8.85189,5.23903,8.9182,10.8121,11.3541,9.02138,10.2248,9.76806,-4.44177,-3.25964,-3.96896,-3.37689,-4.05829,-3.58271,-3.52379,-3.817,35.8402,16.2582,-4.07694,15.2012,2.37766,9.37677,20.779,12.1437
-12.0609,0.939905,0.240333,3,7,0,18.0626,7.35897,2.43295,7.81433,12.0717,8.3923,7.29333,6.46676,7.77226,8.82884,8.30613,-4.53246,-3.30442,-3.94501,-3.31719,-3.46031,-3.50635,-3.64207,-3.83037,12.4993,0.463958,3.88352,16.1884,15.6453,23.0069,24.4088,-5.84836
-11.8845,0.226245,0.240333,3,7,0,16.3681,8.92806,1.93961,8.055,10.8976,7.49008,7.22827,6.95818,6.38385,7.98471,11.0314,-4.511,-3.2635,-3.90645,-3.31705,-3.50711,-3.43661,-3.72305,-3.81076,-12.6951,13.011,38.2796,5.40095,24.3616,8.05368,6.81769,11.6358
-9.80026,0.222542,0.240333,3,7,0,18.0116,8.98614,1.56198,7.34486,9.058,8.77531,8.89667,6.4847,7.41363,9.80564,7.66089,-4.57507,-3.22712,-3.96234,-3.3317,-3.46197,-3.48681,-3.55726,-3.83837,22.9093,-3.02731,0.248057,8.40337,-1.36,-7.00197,3.03639,28.8618
-16.0979,0.522092,0.240333,3,7,0,17.2536,7.63566,4.47763,9.61659,2.9241,4.415,6.76359,10.6264,8.39123,7.11598,8.46024,-4.37799,-3.35035,-3.79891,-3.31706,-3.95056,-3.54258,-3.81383,-3.82865,13.301,16.5221,7.27798,-9.25145,10.6518,5.08173,2.76632,30.8666
-14.6881,0.525202,0.240333,2,7,0,17.2448,6.87477,3.89381,9.05323,4.15928,4.42452,7.26965,10.2356,7.87105,7.30772,9.35373,-4.42472,-3.29528,-3.79919,-3.31713,-3.89542,-3.51192,-3.79315,-3.82012,16.6026,8.40187,9.88414,4.90411,6.8298,1.40575,-3.32456,26.4832
-12.5532,0.983149,0.240333,3,7,0,18.9025,5.80366,2.80475,5.60163,10.5679,7.035,6.86858,3.9302,6.74159,7.67087,5.07102,-4.74185,-3.25449,-3.88821,-3.31691,-3.26621,-3.45306,-3.75498,-3.8834,13.4219,21.5002,-2.71085,5.84137,0.497643,-6.85278,14.2147,6.08697
-15.6678,0.576947,0.240333,3,15,0,18.66,8.1867,3.1397,11.8561,7.34727,4.43416,3.87815,7.28539,7.92678,8.43592,2.54075,-4.20616,-3.22365,-3.79947,-3.35711,-3.53991,-3.5151,-3.67888,-3.94739,26.7471,5.40883,33.62,-15.3588,17.6078,34.2193,21.5588,35.082
-13.7565,0.964841,0.240333,4,31,0,20.2692,0.266828,2.74929,-1.54922,0.0113823,2.14802,2.8042,-1.44696,-2.00865,0.79102,4.1051,-5.56734,-3.54061,-3.74329,-3.38958,-3.1174,-3.35424,-4.70227,-3.9055,-22.0203,17.9176,-33.201,11.3353,-14.7856,2.03812,14.9394,34.1158
-15.913,0.923381,0.240333,4,23,0,20.9057,8.92195,3.8722,5.95744,5.91325,5.83552,10.153,7.84996,10.7721,14.2493,7.80322,-4.70671,-3.2433,-3.844,-3.35791,-3.59963,-3.71144,-3.29186,-3.83649,37.2612,-1.59594,10.377,9.19342,0.0574371,11.872,18.1179,21.6608
-14.5642,0.871549,0.240333,4,31,0,21.31,3.84305,3.46713,7.85756,6.71908,5.62096,2.23648,1.8351,-0.178011,1.22386,2.74091,-4.52858,-3.22973,-3.83669,-3.4106,-3.16578,-3.32257,-4.62872,-3.94161,-3.59155,6.89243,0.576415,-7.19558,-7.58064,-17.6805,1.40901,-10.7047
-18.7116,0.9153,0.240333,4,15,0,21.8968,5.57992,2.96675,5.51183,0.43424,0.74376,7.88454,5.25704,9.77358,12.4093,1.27756,-4.75081,-3.50773,-3.7189,-3.32007,-3.35783,-3.63492,-3.3778,-3.98673,27.2084,-24.0861,15.2584,21.2777,3.69286,10.8514,21.1488,-26.0538
-16.8867,0.766151,0.240333,4,15,0,26.0509,-0.347295,4.01149,-1.76998,1.8409,-1.67293,-1.42171,-2.7765,-3.08818,-4.62999,1.41877,-5.59644,-3.4112,-3.69497,-3.60991,-3.13564,-3.3859,-5.78211,-3.98209,11.5931,-15.7755,-15.0366,14.5563,-1.71984,-10.0845,-9.10146,17.3233
-16.7386,0.865011,0.240333,3,7,0,22.8107,0.307161,2.66707,-4.07859,-0.295882,0.650567,-0.710633,-4.11553,-4.1784,1.32365,-2.39998,-5.91373,-3.56563,-3.71756,-3.56251,-3.17608,-3.42764,-4.61203,-4.12931,18.4986,1.06186,-15.2592,11.8238,-6.70565,12.2968,24.1555,-12.371
-13.3912,0.794377,0.240333,4,23,0,17.8286,-1.3724,2.40008,-1.15898,2.04649,-0.826514,-1.17102,-3.13229,-0.29913,3.23246,-0.770732,-5.51642,-3.39875,-3.70075,-3.59272,-3.14423,-3.32381,-4.31192,-4.06099,14.0526,16.158,5.33994,0.777816,6.87995,-3.11236,-7.97333,3.32375
-15.6913,0.95726,0.240333,3,7,0,18.4997,-0.807726,3.4491,2.86592,-3.22094,1.37467,-4.83163,-0.536046,-2.74513,-0.787977,-1.43585,-5.03082,-3.85107,-3.72891,-3.89529,-3.11749,-3.37479,-4.98646,-4.08789,33.0334,-4.90952,-12.0625,0.685439,-4.75116,11.9445,2.37268,2.95376
-16.1243,0.847918,0.240333,4,15,0,21.6036,1.99543,3.81336,-3.69257,3.23779,-2.02729,0.479667,-1.29352,2.0146,1.54036,2.00271,-5.85903,-3.33492,-3.69338,-3.49251,-3.11669,-3.32109,-4.57612,-3.96355,-9.41199,-2.80247,9.43623,-29.2586,-0.783574,4.4743,-1.92586,-26.7855
-16.102,0.902995,0.240333,3,7,0,19.9263,0.509333,4.369,1.13978,6.13089,0.683858,-1.0679,0.751109,2.93714,-1.23675,2.78697,-5.23026,-3.23899,-3.71803,-3.5858,-3.13509,-3.33234,-5.07179,-3.9403,6.71811,4.53477,-3.0579,1.8961,-15.1383,-10.7203,9.01492,35.0732
-14.0637,0.580873,0.240333,3,7,0,19.2597,0.652845,2.87864,0.349266,6.29108,0.106598,-1.13962,2.14966,1.24539,-0.44227,1.7529,-5.32602,-3.23613,-3.71038,-3.59061,-3.1774,-3.31708,-4.92211,-3.97135,-2.87553,7.84647,-2.23899,-3.48056,4.64657,-13.3236,7.23625,3.87728
-16.6973,0.916777,0.240333,3,7,0,18.8043,0.417691,2.56234,-0.225925,4.15879,-1.72087,-3.6335,5.06669,-0.601713,-1.62219,3.07068,-5.39744,-3.2953,-3.69472,-3.78407,-3.34335,-3.32743,-5.14667,-3.93235,-13.9518,-21.5942,3.28114,-20.0146,-8.09344,-8.26152,-20.5119,20.868
-17.6062,0.764585,0.240333,4,31,0,24.6912,9.82915,4.98197,13.351,6.85302,10.726,12.9273,2.46441,9.24343,13.3812,6.34487,-4.10386,-3.2281,-4.0595,-3.46201,-3.19025,-3.59764,-3.32819,-3.85866,1.12673,16.0519,9.90189,10.2065,4.73723,4.24636,1.67225,33.9321
-21.9091,0.919485,0.240333,4,31,0,25.8108,4.62071,4.90057,9.34847,-3.9528,2.81175,8.23602,13.6387,-4.32363,4.72538,6.27746,-4.40005,-3.93587,-3.7575,-3.32315,-4.43895,-3.43395,-4.1026,-3.85985,-25.5687,-12.2619,6.85142,5.44453,10.8153,-12.8606,11.4051,-8.7669
-23.3338,0.999298,0.240333,4,15,0,26.2291,4.22703,7.33858,14.8295,-6.70538,0.545512,5.71164,15.1703,5.78423,3.65105,1.97191,-4.01246,-4.30277,-3.71608,-3.32369,-4.73024,-3.41142,-4.25099,-3.9645,51.4341,-16.1104,0.731805,-11.1425,23.7073,-7.50392,3.58122,0.9247
-16.8076,0.971171,0.240333,4,15,0,28.8724,5.79278,3.90115,2.66188,7.92286,5.77879,0.777406,6.92436,5.95748,14.1173,3.93934,-5.0537,-3.22155,-3.84205,-3.47684,-3.50379,-3.41839,-3.2969,-3.90958,5.90903,10.5738,26.0225,9.10733,8.58883,17.422,8.78949,1.50645
-19.3805,0.678717,0.240333,3,15,0,21.8192,8.43112,6.07218,6.87928,6.16444,1.30523,0.316173,5.30259,3.60231,11.0154,3.40121,-4.61829,-3.23837,-3.72773,-3.50144,-3.36136,-3.34482,-3.46545,-3.92341,22.4087,0.928019,14.384,-1.46465,16.6704,-6.55213,3.29217,-12.841
-24.2879,0.849606,0.240333,4,15,0,27.3973,2.62621,12.6528,10.1148,10.2515,8.62943,12.255,8.31332,3.05032,1.60163,15.1744,-4.33783,-3.24687,-3.95568,-3.43094,-3.65158,-3.3342,-4.56606,-3.82486,16.0729,12.2618,34.55,15.8365,16.1045,26.1569,7.97793,42.7589
-19.2461,0.954117,0.240333,4,15,0,26.7414,8.08794,4.3885,4.06982,5.40518,2.54508,3.26129,9.32608,4.35203,4.22501,14.677,-4.89955,-3.25519,-3.75158,-3.37459,-3.77436,-3.36326,-4.17028,-3.82037,3.87441,12.2289,-6.59856,-7.23721,7.15888,15.1535,8.96503,-3.19933
